Revenue Item Sales Report
"Jan 27, 2020 12:00 am - Jan 27, 2020 11:59 pm"
"Requested on: Apr 16, 2020 5:07 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$437.35
Net Sales,$396.35
COGS,$0.00
Gross Profit,$309.85
Gross Profit Margin,78.18%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Don Julio,4,0,$52.00,$0.00,-$0.00,$52.00,13.12%,$13.00,$0.00,$0.00
Chilaquiles Rojos,3,0,$30.85,$0.00,-$0.00,$30.85,7.78%,$10.28,$0.00,$30.85
MONDAY Margarita,10,0,$70.00,-$40.00,-$0.00,$30.00,7.57%,$3.00,$0.00,$30.00
Cheese Quesadilla,3,0,$26.85,$0.00,-$0.00,$26.85,6.77%,$8.95,$0.00,$26.85
Combination de Tres,2,0,$23.90,$0.00,-$0.00,$23.90,6.03%,$11.95,$0.00,$23.90
Combination de Dos,2,0,$21.90,$0.00,-$0.00,$21.90,5.53%,$10.95,$0.00,$21.90
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,5.03%,$19.95,$0.00,$19.95
S Shrimp Margarita,1,0,$17.95,$0.00,-$0.00,$17.95,4.53%,$17.95,$0.00,$17.95
Carnitas Plate,1,0,$16.95,$0.00,-$0.00,$16.95,4.28%,$16.95,$0.00,$16.95
Grilled Chicken Plate,1,0,$16.95,$0.00,-$0.00,$16.95,4.28%,$16.95,$0.00,$16.95
Taco A La Carte,6,0,$16.50,$0.00,-$0.00,$16.50,4.16%,$2.75,$0.00,$0.00
Carne Asada Salad,1,0,$14.95,$0.00,-$0.00,$14.95,3.77%,$14.95,$0.00,$14.95
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,3.02%,$11.95,$0.00,$11.95
Queso Fundido,1,0,$9.95,$0.00,-$0.00,$9.95,2.51%,$9.95,$0.00,$9.95
Jack Daniels,1,0,$9.00,$0.00,-$0.00,$9.00,2.27%,$9.00,$0.00,$0.00
Jamaica,2,0,$9.00,$0.00,-$0.00,$9.00,2.27%,$4.50,$0.00,$9.00
Negra Modelo,2,0,$10.00,-$1.00,-$0.00,$9.00,2.27%,$4.50,$0.00,$0.00
"Flauta Appetizer ",1,0,$7.95,$0.00,-$0.00,$7.95,2.01%,$7.95,$0.00,$7.95
Soft Drink,2,0,$6.50,$0.00,-$0.00,$6.50,1.64%,$3.25,$0.00,$6.50
Chile Relleno,1,0,$6.00,$0.00,-$0.00,$6.00,1.51%,$6.00,$0.00,$6.00
Guacamole half order,1,0,$6.00,$0.00,-$0.00,$6.00,1.51%,$6.00,$0.00,$6.00
Side Beans,3,0,$6.00,$0.00,-$0.00,$6.00,1.51%,$2.00,$0.00,$6.00
Horchata,1,0,$4.50,$0.00,-$0.00,$4.50,1.14%,$4.50,$0.00,$4.50
Small Alb. Soup,1,0,$4.50,$0.00,-$0.00,$4.50,1.14%,$4.50,$0.00,$4.50
Juices,1,0,$3.50,$0.00,-$0.00,$3.50,0.88%,$3.50,$0.00,$3.50
S Tiramisu,1,0,$3.00,$0.00,-$0.00,$3.00,0.76%,$3.00,$0.00,$3.00
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.76%,$3.00,$0.00,$3.00
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.69%,$2.75,$0.00,$2.75
Side Rice,1,0,$2.00,$0.00,-$0.00,$2.00,0.50%,$2.00,$0.00,$2.00
Side Chile Toreado,1,0,$1.50,$0.00,-$0.00,$1.50,0.38%,$1.50,$0.00,$1.50
Side Corn Tortillas,1,0,$1.50,$0.00,-$0.00,$1.50,0.38%,$1.50,$0.00,$1.50
Water,1,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,60,0,$437.35,-$41.00,$0.00,$396.35,100.00%,$6.61,$0.00,$309.85
