Revenue Item Sales Report
"Jan 02, 2020 12:00 am - Jan 02, 2020 11:59 pm"
"Requested on: Apr 16, 2020 4:50 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$347.70
Net Sales,$329.71
COGS,$0.00
Gross Profit,$316.46
Gross Profit Margin,95.98%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Grande Mixed Fajitas,2,0,$49.90,$0.00,-$0.00,$49.90,15.13%,$24.95,$0.00,$49.90
Combination de Uno,4,0,$35.80,$0.00,-$0.00,$35.80,10.86%,$8.95,$0.00,$35.80
Mojarra,2,0,$31.90,$0.00,-$0.00,$31.90,9.68%,$15.95,$0.00,$31.90
House Margarita,4,0,$34.00,-$8.00,-$0.00,$26.00,7.89%,$6.50,$0.00,$26.00
Combination de Dos,2,0,$19.90,$0.00,-$0.00,$19.90,6.04%,$9.95,$0.00,$19.90
Soft Drink,6,0,$19.50,$0.00,-$0.00,$19.50,5.91%,$3.25,$0.00,$19.50
KIDS Cheese Quesadilla,2,0,$17.90,$0.00,-$0.00,$17.90,5.43%,$8.95,$0.00,$17.90
Bud Light,3,0,$23.85,-$6.00,-$0.00,$17.85,5.41%,$5.95,$0.00,$17.85
Grilled Chicken Fajitas,1,0,$16.95,$0.00,-$0.00,$16.95,5.14%,$16.95,$0.00,$16.95
Carne Asada Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,4.53%,$14.95,$0.00,$14.95
Shred Chicken Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,4.23%,$13.95,$0.00,$13.95
S Shrimp Enchiladas,1,0,$12.95,$0.00,-$0.00,$12.95,3.93%,$12.95,$0.00,$12.95
Tostada De Ceviche,1,0,$9.95,$0.00,-$0.00,$9.95,3.02%,$9.95,$0.00,$9.95
Pacifico,1,0,$8.00,-$1.00,-$0.00,$7.00,2.12%,$7.00,$0.00,$0.00
HH Queso Fundido,1,0,$9.95,-$2.99,-$0.00,$6.96,2.11%,$6.96,$0.00,$6.96
Side Beans,3,0,$6.00,$0.00,-$0.00,$6.00,1.82%,$2.00,$0.00,$6.00
Side Rice,3,0,$6.00,$0.00,-$0.00,$6.00,1.82%,$2.00,$0.00,$6.00
Cheese Quesadilla,1,0,$3.50,$0.00,-$0.00,$3.50,1.06%,$3.50,$0.00,$0.00
Side French Fries,1,0,$3.50,$0.00,-$0.00,$3.50,1.06%,$3.50,$0.00,$3.50
Side Guacamole,1,0,$3.00,$0.00,-$0.00,$3.00,0.91%,$3.00,$0.00,$3.00
Taco A La Carte,1,0,$2.75,$0.00,-$0.00,$2.75,0.83%,$2.75,$0.00,$0.00
Kids Drink Only,1,0,$2.00,$0.00,-$0.00,$2.00,0.61%,$2.00,$0.00,$2.00
Sour Cream,1,0,$1.50,$0.00,-$0.00,$1.50,0.45%,$1.50,$0.00,$1.50
Water,4,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,48,0,$347.70,-$17.99,$0.00,$329.71,100.00%,$6.87,$0.00,$316.46
