Revenue Item Sales Report
"Nov 13, 2019 12:00 am - Nov 13, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:30 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,$359.15
Net Sales,$355.41
COGS,$17.90
Gross Profit,$284.26
Gross Profit Margin,79.98%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Carne Asada Plate,3,0,$53.85,$0.00,-$0.00,$53.85,15.15%,$17.95,$0.00,$53.85
Combination de Dos,5,0,$49.75,$0.00,-$0.00,$49.75,14.00%,$9.95,$0.00,$49.75
Parrilla Para Dos,1,0,$39.95,$0.00,-$0.00,$39.95,11.24%,$39.95,$0.00,$39.95
Combination de Tres,2,0,$27.90,$0.00,-$0.00,$27.90,7.85%,$13.95,$0.00,$27.90
Guacamole Full Size,2,0,$21.90,$0.00,-$0.00,$21.90,6.16%,$10.95,$17.90,$4.00
Taco A La Carte,7,0,$20.25,$0.00,-$0.00,$20.25,5.70%,$2.89,$0.00,$0.00
Camarones Costa Azul,1,0,$19.95,$0.00,-$0.00,$19.95,5.61%,$19.95,$0.00,$19.95
Soft Drink,6,0,$19.50,$0.00,-$0.00,$19.50,5.49%,$3.25,$0.00,$19.50
Dos XX,2,0,$16.00,$0.00,-$0.00,$16.00,4.50%,$8.00,$0.00,$0.00
Carne Asada Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,4.21%,$14.95,$0.00,$14.95
Carne Asada Salad,1,0,$14.95,-$3.74,-$0.00,$11.21,3.15%,$11.21,$0.00,$11.21
Horchata,2,0,$9.00,$0.00,-$0.00,$9.00,2.53%,$4.50,$0.00,$9.00
Jamaica,2,0,$9.00,$0.00,-$0.00,$9.00,2.53%,$4.50,$0.00,$9.00
Maker's Mark,1,0,$9.00,$0.00,-$0.00,$9.00,2.53%,$9.00,$0.00,$9.00
Spicy Bloody Mary,1,0,$9.00,$0.00,-$0.00,$9.00,2.53%,$9.00,$0.00,$0.00
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,2.52%,$8.95,$0.00,$8.95
O’Douls,2,0,$8.00,$0.00,-$0.00,$8.00,2.25%,$4.00,$0.00,$0.00
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,1.27%,$4.50,$0.00,$4.50
Tea,1,0,$2.75,$0.00,-$0.00,$2.75,0.77%,$2.75,$0.00,$2.75
Water,2,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,44,0,$359.15,-$3.74,$0.00,$355.41,100.00%,$8.08,$17.90,$284.26
